ID,Postcode,Locality,State,longitude,latitude,DC,Type,SA3,SA3Name,SA4,SA4Name,Status
6468,3233,CAPE OTWAY,VIC,143.671777,-38.679417,APOLLO BAY LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6469,3233,MARENGO,VIC,143.671777,-38.679417,APOLLO BAY LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6470,3233,PETTICOAT CREEK,VIC,143.671777,-38.679417,APOLLO BAY LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6471,3233,SKENES CREEK,VIC,143.671777,-38.679417,APOLLO BAY LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6472,3233,SKENES CREEK NORTH,VIC,143.671777,-38.679417,APOLLO BAY LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
20779,3234,GREY RIVER,VIC,143.832394,-38.6791182,,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 25-Mar-2020 SA3
20780,3234,KENNETT RIVER,VIC,143.8049086,-38.63847255,,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 25-Mar-2020 SA3
20781,3234,SEPARATION CREEK,VIC,143.8732037,-38.58813123,,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 25-Mar-2020 SA3
16728,3234,SUGARLOAF,VIC,143.7961,-38.69,,,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 25-Mar-2020 SA3
16729,3234,WONGARRA,VIC,143.7986,-38.6747,,,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 25-Mar-2020 SA3
20782,3234,WYE RIVER,VIC,143.8493949,-38.62497369,,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 25-Mar-2020 SA3
6473,3235,BENWERRIN,VIC,143.924288,-38.411964,LORNE DELIVERY ANNEXE,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
20783,3235,BOONAH,VIC,143.979689,-38.42875898,Victoria Country 2,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6474,3235,DEANS MARSH,VIC,143.924288,-38.411964,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6475,3235,PENNYROYAL,VIC,143.924288,-38.411964,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6476,3236,FORREST,VIC,143.712384,-38.521903,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6477,3236,MOUNT SABINE,VIC,143.712384,-38.521903,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6478,3237,AIRE VALLEY,VIC,143.474392,-38.716838,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6479,3237,BEECH FOREST,VIC,143.474392,-38.716838,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6480,3237,FERGUSON,VIC,143.474392,-38.716838,Victoria Country 3,,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6481,3237,GELLIBRAND LOWER,VIC,143.474392,-38.716838,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6482,3237,WATTLE HILL,VIC,143.474392,-38.716838,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6483,3237,WEEAPROINAH,VIC,143.474392,-38.716838,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6484,3237,WYELANGTA,VIC,143.474392,-38.716838,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6485,3237,YUULONG,VIC,143.474392,-38.716838,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6486,3238,GLENAIRE,VIC,143.429978,-38.781787,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6487,3238,HORDERN VALE,VIC,143.429978,-38.781787,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6488,3238,JOHANNA,VIC,143.429978,-38.781787,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6489,3238,LAVERS HILL,VIC,143.429978,-38.781787,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6490,3239,CARLISLE RIVER,VIC,143.448102,-38.564014,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6491,3239,CHAPPLE VALE,VIC,143.448102,-38.564014,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6492,3239,GELLIBRAND,VIC,143.448102,-38.564014,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6493,3239,KENNEDYS CREEK,VIC,143.448102,-38.564014,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6494,3240,BUCKLEY,VIC,144.174411,-38.263005,GROVEDALE DC,Delivery Area,20301,Barwon - West,203,Geelong,Updated 6-Feb-2020
6495,3240,GHERANG,VIC,144.174411,-38.263005,GROVEDALE DC,Delivery Area,20301,Barwon - West,203,Geelong,Updated 6-Feb-2020
6496,3240,MODEWARRE,VIC,144.174411,-38.263005,GROVEDALE DC,Delivery Area,20301,Barwon - West,203,Geelong,Updated 6-Feb-2020
6497,3240,MORIAC,VIC,144.174411,-38.263005,GROVEDALE DC,Delivery Area,20301,Barwon - West,203,Geelong,Updated 6-Feb-2020
6498,3240,MOUNT MORIAC,VIC,144.174411,-38.263005,GROVEDALE DC,Delivery Area,20301,Barwon - West,203,Geelong,Updated 6-Feb-2020
6499,3240,PARAPARAP,VIC,144.174411,-38.263005,GROVEDALE DC,Delivery Area,20301,Barwon - West,203,Geelong,Updated 6-Feb-2020
6500,3241,BAMBRA,VIC,143.892824,-38.20363,GROVEDALE DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6501,3241,OMBERSLEY,VIC,143.892824,-38.20363,GROVEDALE DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6502,3241,WENSLEYDALE,VIC,143.892824,-38.20363,GROVEDALE DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6503,3241,WINCHELSEA,VIC,143.892824,-38.20363,GROVEDALE DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6504,3241,WINCHELSEA SOUTH,VIC,143.892824,-38.20363,GROVEDALE DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6505,3241,WURDIBOLUC,VIC,143.892824,-38.20363,GROVEDALE DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6506,3242,BIRREGURRA,VIC,143.740326,-38.346704,BIRREGURRA LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6507,3243,BARWON DOWNS,VIC,143.82588,-38.364034,BIRREGURRA LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6508,3243,GERANGAMETE,VIC,143.82588,-38.364034,BIRREGURRA LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6509,3243,MURROON,VIC,143.82588,-38.364034,BIRREGURRA LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6510,3243,WARNCOORT,VIC,143.82588,-38.364034,BIRREGURRA LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6511,3243,WHOOREL,VIC,143.82588,-38.364034,BIRREGURRA LPO,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6512,3249,ALVIE,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6513,3249,BALINTORE,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6514,3249,BARONGAROOK,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6515,3249,BARONGAROOK WEST,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6516,3249,BARRAMUNGA,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6517,3249,CORAGULAC,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6518,3249,CORUNNUN,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6519,3249,DREEITE,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6520,3249,DREEITE SOUTH,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
20784,3249,GERANGAMETE,VIC,143.6947758,-38.45296591,Victoria Country 3,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6521,3249,IRREWARRA,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6522,3249,IRREWILLIPE,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6523,3249,IRREWILLIPE EAST,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6524,3249,KAWARREN,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6525,3249,LARPENT,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6526,3249,NALANGIL,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6527,3249,ONDIT,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6528,3249,PIRRON YALLOCK,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6529,3249,POMBORNEIT EAST,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6530,3249,SWAN MARSH,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6531,3249,TANYBRYN,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6532,3249,WARRION,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6533,3249,WOOL WOOL,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6534,3249,YEO,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6535,3249,YEODENE,VIC,143.557159,-38.388291,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6536,3250,COLAC,VIC,143.584742,-38.311513,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6537,3250,COLAC EAST,VIC,143.584742,-38.311513,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6538,3250,COLAC WEST,VIC,143.584742,-38.311513,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6539,3250,ELLIMINYT,VIC,143.584742,-38.311513,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6540,3251,BEEAC,VIC,143.648479,-38.155186,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
20785,3251,CUNDARE,VIC,143.5923322,-38.146253,Victoria Country 3,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6541,3251,CUNDARE NORTH,VIC,143.648479,-38.155186,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6542,3251,EURACK,VIC,143.648479,-38.155186,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6543,3251,WEERING,VIC,143.648479,-38.155186,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6544,3254,COROROOKE,VIC,143.52228,-38.289636,COLAC DC,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6545,3260,BOOKAAR,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6546,3260,BOSTOCKS CREEK,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6547,3260,BUNGADOR,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6548,3260,CAMPERDOWN,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6549,3260,CARPENDEIT,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6550,3260,CHOCOLYN,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6551,3260,GNOTUK,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6552,3260,KARIAH,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6553,3260,KOALLAH,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6554,3260,LESLIE MANOR,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6555,3260,POMBORNEIT,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6556,3260,POMBORNEIT NORTH,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6557,3260,SKIBO,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6558,3260,SOUTH PURRUMBETE,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6559,3260,STONYFORD,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6560,3260,TANDAROOK,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6561,3260,TESBURY,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6562,3260,WEERITE,VIC,143.244766,-38.209584,CAMPERDOWN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6563,3264,TERANG,VIC,142.884394,-38.232443,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6564,3265,BOORCAN,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6565,3265,CUDGEE,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6566,3265,DIXIE,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6567,3265,ECKLIN SOUTH,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6568,3265,ELLERSLIE,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6569,3265,FRAMLINGHAM,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6570,3265,FRAMLINGHAM EAST,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6571,3265,GARVOC,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6572,3265,GLENORMISTON NORTH,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6573,3265,GLENORMISTON SOUTH,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6574,3265,KOLORA,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6575,3265,LAANG,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6293,3265,NOORAT,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6294,3265,NOORAT EAST,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6295,3265,PANMURE,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6296,3265,TAROON,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6297,3265,THE SISTERS,VIC,142.952372,-38.178237,TERANG,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6298,3266,BULLAHARRE,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6299,3266,COBDEN,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6300,3266,COBRICO,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6301,3266,ELINGAMITE,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6302,3266,ELINGAMITE NORTH,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6303,3266,GLENFYNE,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6304,3266,JANCOURT,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6305,3266,JANCOURT EAST,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6306,3266,NAROGHID,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6307,3266,SIMPSON,VIC,143.133721,-38.407094,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6308,3267,SCOTTS CREEK,VIC,143.06073,-38.466647,COBDEN,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6309,3268,AYRFORD,VIC,142.908911,-38.535802,TIMBOON,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6310,3268,BRUCKNELL,VIC,142.908911,-38.535802,TIMBOON,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6311,3268,COORIEMUNGLE,VIC,142.908911,-38.535802,TIMBOON,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6312,3268,COWLEYS CREEK,VIC,142.908911,-38.535802,TIMBOON,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6313,3268,CURDIE VALE,VIC,142.908911,-38.535802,Victoria Country 3,,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6314,3268,CURDIES RIVER,VIC,142.908911,-38.535802,TIMBOON,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
20786,3268,CURDIEVALE,VIC,142.8644071,-38.51854992,Victoria Country 3,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6315,3268,HEYTESBURY LOWER,VIC,142.908911,-38.535802,TIMBOON,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
6316,3268,NEWFIELD,VIC,142.908911,-38.535802,TIMBOON,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,Updated 6-Feb-2020
